,R:VERB:FORM,R:VERB:TENSE,M:NOUN,U:PREP,M:VERB:TENSE,R:PRON,R:SPELL,R:ADV,U:NOUN:POSS,R:ORTH,M:DET,U:OTHER,R:NOUN,U:ADV,M:ADJ,R:PREP,R:CONJ,U:NOUN,M:VERB:FORM,R:NOUN:NUM,R:NOUN:POSS,U:VERB:FORM,R:CONTR,M:ADV,U:DET,U:PUNCT,M:PRON,U:PART,R:NOUN:INFL,M:PART,M:CONJ,R:VERB:SVA,M:PUNCT,R:PUNCT,M:NOUN:POSS,U:VERB:TENSE,U:PRON,U:CONJ,R:WO,R:VERB,R:ADJ,M:PREP,R:VERB:INFL,U:ADJ,U:VERB,M:OTHER,U:CONTR,UNK,R:OTHER,R:PART,R:MORPH,R:DET,M:VERB,R:ADJ:FORM
iter8641,46,23,24,38,20,3,52,29,50,17,22,32,26,33,18,16,13,7,40,34,0,48,49,10,9,15,14,6,51,25,8,42,11,37,4,45,43,47,39,19,12,31,1,28,27,5,53,44,30,2,35,21,41,36
iter8642,47,29,30,34,32,6,51,20,13,38,21,37,27,24,42,17,48,15,49,26,0,43,33,3,8,14,9,10,50,11,35,46,22,23,12,19,44,52,40,28,18,36,4,7,31,5,53,45,25,1,39,16,41,2
iter8643,46,27,16,38,6,5,50,10,13,23,25,34,22,30,21,20,33,7,43,26,1,28,49,9,15,14,12,0,51,29,8,37,11,40,3,42,32,48,19,18,35,36,52,24,39,4,53,45,31,2,41,17,47,44
iter8644,50,27,26,28,19,2,52,43,17,24,22,35,23,30,48,18,13,7,51,29,0,10,42,1,11,21,31,4,47,9,5,45,14,36,16,41,44,49,39,20,12,40,6,34,37,3,53,33,25,8,38,15,46,32
iter8645,45,20,21,34,15,1,52,12,26,41,22,37,33,24,46,16,40,9,50,23,0,10,51,13,11,7,18,2,47,4,8,43,19,36,6,28,48,49,38,17,27,32,44,29,31,5,53,39,30,3,35,14,42,25
iter8646,44,28,26,20,18,3,42,35,16,31,22,23,27,25,45,15,48,11,43,29,0,30,49,8,13,7,10,1,51,5,37,47,19,24,9,41,40,46,39,17,12,32,52,34,38,6,53,36,21,2,33,14,50,4
iter8647,45,28,23,33,16,5,46,21,34,41,25,35,30,31,27,12,3,8,50,24,0,36,47,7,10,14,43,2,49,1,38,42,18,22,4,44,19,51,37,13,26,32,52,17,20,6,53,48,29,9,39,15,40,11
iter8648,48,23,37,43,21,8,40,33,5,31,26,36,29,28,12,22,19,13,49,30,0,4,47,2,15,18,50,6,52,3,11,45,17,25,10,14,39,51,38,20,16,24,46,32,35,7,53,44,34,1,42,9,41,27
iter8649,50,32,20,36,35,3,51,18,26,28,31,37,34,39,21,13,9,10,49,30,1,22,23,27,12,17,8,6,53,2,42,45,16,33,14,43,48,52,44,19,15,46,4,24,40,7,0,41,29,5,38,25,47,11
iter8650,42,24,41,39,18,3,48,34,8,25,21,26,28,22,45,27,40,10,50,31,0,16,46,6,12,9,17,1,53,11,7,35,19,32,2,37,43,49,30,29,15,38,52,14,13,5,51,44,33,4,36,23,47,20
iter8651,47,27,34,41,30,3,48,22,8,35,29,28,16,19,26,14,13,9,46,23,0,15,52,11,10,17,31,2,51,7,49,38,18,32,4,43,42,50,44,20,21,36,53,33,37,5,12,39,24,1,40,25,45,6
iter8652,49,35,26,38,12,3,41,32,39,19,24,29,25,17,30,9,22,5,34,23,1,8,15,10,11,13,33,0,51,50,31,47,18,14,6,48,46,44,36,21,16,27,52,37,40,2,53,43,28,4,42,20,45,7
iter8653,46,28,16,40,18,4,49,24,41,27,17,35,30,31,36,23,47,7,48,34,0,29,51,5,12,22,11,2,53,3,32,42,20,14,1,37,19,50,45,21,15,38,52,25,39,8,13,44,26,6,33,10,43,9
iter8654,47,27,38,35,12,3,40,30,34,18,29,32,31,33,15,11,2,6,52,26,1,13,50,7,21,14,10,23,49,4,22,48,16,46,8,17,41,51,37,25,36,45,0,42,24,5,53,43,28,9,39,20,44,19
iter8655,47,30,36,38,20,4,50,10,0,29,23,33,24,31,13,17,19,8,49,25,2,26,51,9,16,12,15,1,52,5,14,48,21,32,6,40,42,44,41,34,28,37,22,43,39,7,53,46,27,3,35,11,45,18
iter8656,42,17,23,33,30,3,41,18,51,35,26,24,21,28,36,14,49,4,47,16,0,46,52,7,11,31,9,2,48,1,6,39,12,13,8,25,44,50,27,20,15,37,32,29,38,5,53,43,22,10,40,19,45,34
iter8657,46,35,30,34,25,6,51,29,45,22,19,27,28,21,7,13,0,8,41,31,1,10,42,14,9,17,3,23,50,5,20,43,15,37,11,40,48,47,38,24,18,39,53,12,32,2,52,44,33,4,36,16,49,26
iter8658,47,28,31,38,17,2,34,37,7,18,21,36,29,16,33,23,32,4,51,19,0,3,43,15,14,12,35,26,52,1,8,41,20,24,10,27,44,50,40,22,13,30,39,45,48,6,53,46,25,5,42,11,49,9
iter8659,45,32,28,42,27,1,20,8,25,9,33,34,15,16,39,18,36,4,43,24,0,5,51,11,10,21,19,12,48,41,35,44,23,40,3,47,22,50,37,13,14,38,53,26,31,6,52,46,30,2,29,17,49,7
iter8660,46,25,36,31,10,9,50,29,7,26,23,32,21,19,41,22,17,6,52,33,0,18,51,1,12,14,16,4,49,2,24,39,13,15,3,27,42,48,44,30,11,40,45,37,35,5,53,43,34,8,38,28,47,20
iter8661,46,31,30,39,15,5,48,37,50,28,24,36,34,26,32,21,10,3,49,33,0,7,52,2,12,16,29,9,42,14,18,47,19,38,6,23,17,44,22,25,20,43,53,41,27,8,1,45,35,4,40,13,51,11
iter8662,44,22,34,33,24,2,52,35,10,18,29,25,28,37,20,16,3,8,48,27,0,43,46,9,13,14,49,12,51,42,21,47,17,38,6,39,36,50,32,15,11,30,53,23,40,7,1,45,26,4,31,19,41,5
iter8663,50,26,39,34,16,5,48,44,32,33,22,37,21,28,18,19,51,9,49,23,0,27,45,7,12,11,13,2,52,35,8,43,15,31,3,42,17,53,36,14,20,25,10,30,41,4,1,47,29,6,40,24,46,38
iter8664,50,26,43,44,40,6,53,16,23,25,22,33,21,18,38,29,5,12,32,30,3,31,41,19,9,24,13,8,51,35,28,47,11,27,4,39,48,52,45,15,14,42,7,20,37,2,0,46,34,1,36,17,49,10
iter8665,46,16,35,37,30,6,44,28,19,31,24,29,26,39,43,11,25,4,34,23,0,36,47,12,8,3,7,1,52,50,42,40,13,21,14,38,33,49,18,15,17,41,10,20,27,5,53,45,22,2,32,9,51,48
iter8666,49,27,16,39,33,5,50,47,45,44,24,34,25,42,46,14,4,7,52,22,1,11,37,6,8,17,19,2,51,41,28,43,18,12,15,23,29,31,36,21,20,40,53,30,32,3,10,48,26,0,38,13,35,9
iter8667,50,33,41,38,27,4,39,23,8,32,24,31,21,19,29,16,2,5,48,30,0,14,51,7,13,20,15,3,52,1,12,42,18,40,6,47,45,49,43,25,22,44,28,26,35,9,53,46,34,10,36,17,37,11
iter8668,46,18,36,26,22,6,50,13,41,35,24,31,32,16,19,20,2,7,48,27,0,34,28,9,10,14,23,3,51,4,43,44,15,30,11,45,42,52,47,21,33,29,53,39,38,5,1,49,25,12,37,17,40,8
iter8669,49,32,37,27,9,3,51,34,8,38,25,29,22,41,40,19,14,7,50,24,0,10,18,11,15,16,13,6,52,33,21,48,20,42,5,17,44,47,46,30,31,39,53,26,36,4,1,43,28,2,45,23,35,12
iter8670,46,17,44,20,18,4,43,35,45,29,25,31,22,14,32,10,41,5,50,28,0,13,49,2,12,21,33,1,51,39,19,47,24,34,6,27,15,48,36,16,11,23,53,37,30,3,52,40,26,8,38,9,42,7
iter8671,44,23,25,43,22,2,38,6,16,37,21,34,15,19,26,17,12,10,39,28,0,36,40,13,14,7,5,1,51,27,11,42,18,24,8,49,48,50,45,32,9,31,53,30,41,4,52,46,29,3,33,20,47,35
iter8672,45,18,25,38,24,2,49,43,40,32,20,23,19,35,28,15,6,5,47,29,0,4,11,9,10,17,33,7,51,34,12,46,14,30,3,36,50,48,37,26,13,31,52,16,27,8,53,42,21,1,39,22,41,44
iter8673,48,29,43,39,12,5,50,14,20,28,22,40,32,38,33,16,7,9,51,36,1,19,46,3,11,23,27,2,49,0,15,44,18,17,6,13,26,47,34,24,21,42,52,30,31,8,53,41,35,4,37,25,45,10
iter8674,45,24,33,34,11,3,42,18,47,14,21,38,28,32,10,16,40,9,36,27,0,25,50,5,6,26,4,15,51,2,19,44,17,20,13,35,31,53,46,22,12,39,52,23,29,7,48,49,30,1,41,8,43,37
iter8675,45,28,49,33,19,4,52,15,44,38,23,35,17,39,47,20,2,8,24,22,0,42,6,36,10,14,29,1,50,11,5,43,16,27,9,37,31,51,25,26,21,32,53,34,40,3,13,46,30,7,41,18,48,12
iter8676,50,29,39,42,16,1,33,30,41,26,18,32,23,22,36,17,38,6,49,28,0,47,51,7,10,12,15,9,52,2,14,45,13,34,3,40,20,48,44,19,21,27,37,5,35,8,53,43,24,4,31,25,46,11
iter8677,45,30,27,38,25,2,24,32,1,21,28,36,20,14,41,23,47,7,53,26,0,42,48,8,9,11,3,5,51,13,29,46,16,31,6,17,37,52,43,33,18,40,50,39,35,10,12,49,22,4,34,19,44,15
iter8678,46,26,32,34,28,3,48,17,43,38,29,37,20,30,39,16,35,4,52,23,0,51,50,5,14,15,19,6,45,12,36,41,13,31,8,18,24,49,33,22,9,42,53,11,27,2,10,44,25,1,40,21,47,7
iter8679,49,22,43,42,21,3,46,34,9,35,29,31,25,17,37,14,28,6,45,36,0,32,51,11,10,26,24,2,50,7,12,40,13,15,4,30,20,48,38,16,18,44,52,19,33,5,53,39,27,1,41,8,47,23
iter8680,49,33,16,42,14,6,52,43,20,18,22,25,36,26,23,15,21,10,47,28,2,48,31,9,11,12,13,0,53,5,27,39,17,37,7,29,44,51,30,24,8,40,45,34,35,4,1,41,19,3,38,32,46,50
iter8681,48,32,45,31,30,1,40,21,35,17,24,33,22,27,8,25,20,5,50,26,0,39,38,19,7,16,12,2,52,10,11,47,14,41,9,42,44,51,43,23,6,36,18,13,34,4,53,46,28,3,37,15,49,29
iter8682,46,32,29,40,16,3,33,36,37,26,28,31,23,39,49,22,30,9,51,24,0,38,41,2,10,14,12,4,50,11,17,43,13,21,5,45,35,52,44,15,19,47,1,8,25,6,53,48,27,7,34,20,42,18
iter8683,48,27,40,36,11,5,51,17,26,33,22,30,23,16,13,12,4,10,49,21,1,45,47,6,14,20,39,3,52,32,18,42,25,35,7,44,41,50,31,19,9,38,53,37,46,8,0,34,24,2,28,15,43,29
iter8684,46,32,44,39,15,2,48,36,16,21,22,27,24,23,29,11,6,3,50,25,1,38,20,10,9,14,26,0,49,4,43,42,19,34,7,31,33,51,41,13,18,40,52,12,35,8,53,45,30,5,37,17,47,28
iter8685,47,23,22,42,16,1,53,31,9,30,24,35,20,26,45,21,34,6,39,28,0,37,33,8,7,12,43,3,48,5,18,50,13,19,14,40,49,46,41,17,10,38,25,32,44,4,11,51,29,2,36,15,52,27
iter8686,48,20,21,22,17,7,49,29,40,30,25,28,19,23,42,14,44,3,35,27,0,38,39,6,12,8,11,16,50,2,13,41,18,34,1,45,15,51,47,24,9,32,52,33,31,5,53,46,26,4,36,10,43,37
iter8687,47,28,38,37,24,7,50,8,19,25,32,31,22,34,36,21,33,9,51,29,0,5,45,3,10,13,15,12,53,1,17,46,16,20,2,18,39,49,43,27,23,30,52,11,40,4,14,44,35,6,42,26,48,41
iter8688,50,28,25,24,34,1,49,45,31,29,20,27,23,33,32,21,8,10,43,22,0,52,41,11,13,15,14,12,53,9,6,40,17,18,2,37,47,51,46,26,16,38,3,44,35,4,42,36,30,5,39,19,48,7
iter8689,46,15,37,35,30,5,42,28,11,17,22,32,34,20,14,18,1,9,51,33,0,26,29,25,12,13,8,2,52,48,6,38,21,39,10,45,49,50,44,23,16,43,47,19,31,4,53,40,27,7,36,24,41,3
iter8690,42,27,40,34,21,4,46,22,8,41,20,33,36,14,28,25,2,6,49,30,1,16,50,3,10,18,12,0,48,31,24,37,23,39,7,32,43,51,35,17,13,45,52,11,19,5,53,38,29,9,44,15,47,26
iter8691,48,29,35,43,14,4,40,19,37,24,33,34,25,30,27,18,2,5,51,28,0,52,26,8,11,12,9,10,49,20,17,46,16,13,7,47,50,41,42,21,36,38,1,15,31,6,53,45,32,3,39,23,44,22
iter8692,51,35,38,40,25,5,45,16,47,28,20,37,15,39,36,24,19,9,53,29,0,4,46,6,11,14,7,18,42,1,17,49,23,34,13,32,10,52,43,21,31,44,8,26,41,3,12,48,33,2,30,27,50,22
iter8693,49,31,39,36,13,5,48,26,51,32,25,33,29,28,15,23,44,9,46,27,0,12,22,20,16,21,4,8,50,6,10,47,17,18,3,42,34,52,45,19,37,35,1,24,40,11,53,43,30,2,38,14,41,7
iter8694,49,28,26,41,11,3,52,32,21,40,31,37,19,35,30,15,39,9,51,34,1,16,43,6,10,20,24,0,50,2,23,47,17,22,7,38,44,29,42,14,13,46,53,36,25,4,12,45,27,5,33,18,48,8
iter8695,47,20,28,36,12,5,52,9,44,24,21,30,32,29,35,19,14,6,49,33,0,3,48,18,13,7,34,27,51,2,11,46,16,26,10,40,43,50,41,17,25,42,53,15,37,8,1,38,23,4,31,22,39,45
iter8696,43,28,38,37,25,9,30,22,51,44,34,31,27,33,20,21,12,11,49,24,0,39,50,7,10,18,13,1,52,3,32,42,14,16,5,41,47,48,40,23,19,35,53,15,36,8,2,45,26,4,29,17,46,6
iter8697,46,26,35,28,33,4,51,14,10,24,32,34,23,37,21,25,3,9,48,31,0,2,47,8,16,15,18,11,50,40,30,42,12,36,6,29,49,52,43,17,13,41,1,22,20,7,53,44,27,5,39,19,45,38
iter8698,45,19,20,44,11,1,46,32,37,15,26,31,23,18,9,14,41,4,50,28,0,33,48,8,6,12,24,7,49,27,17,43,10,36,2,42,13,52,35,16,25,38,53,22,39,5,51,47,29,3,34,21,40,30
iter8699,51,34,19,36,23,3,41,11,35,40,32,38,28,29,39,22,9,8,48,33,1,10,45,2,16,17,7,12,53,15,37,46,21,24,6,43,47,52,20,18,14,44,0,25,31,4,13,50,27,5,42,26,49,30
iter8700,48,29,34,33,28,5,15,31,10,38,20,26,25,24,49,16,11,8,51,22,0,40,41,7,12,13,30,9,53,4,27,47,18,36,3,14,42,50,35,19,37,39,46,44,45,6,1,43,23,2,32,21,52,17
iter8701,49,28,13,39,18,6,51,31,21,15,23,30,33,16,46,22,17,12,50,32,0,43,4,10,11,8,41,3,26,2,1,47,24,40,9,45,36,42,35,19,25,37,53,44,29,7,14,48,27,5,38,20,52,34
iter8702,43,28,29,34,12,4,50,19,33,36,18,30,27,24,48,15,23,2,45,32,0,41,52,3,10,14,7,11,51,46,42,37,20,26,5,13,47,49,21,22,17,40,38,16,31,6,53,44,25,1,35,8,39,9
iter8703,46,23,24,34,7,2,47,15,49,32,28,25,30,26,37,17,35,6,50,21,0,42,43,12,8,18,11,1,51,29,14,38,22,20,4,40,33,52,45,16,10,39,53,9,36,5,13,44,27,3,41,19,48,31
iter8704,43,28,35,29,18,5,53,11,3,15,27,23,22,42,38,32,41,2,46,24,0,37,51,7,8,12,6,14,49,19,17,40,16,20,9,36,45,47,48,25,21,34,44,31,33,4,52,30,26,1,39,13,50,10
iter8705,46,30,28,39,15,3,45,27,48,22,23,31,21,44,29,18,9,12,42,24,0,1,49,4,17,19,8,5,51,14,20,41,13,40,7,36,37,50,33,26,11,35,52,32,34,6,53,43,25,2,38,16,47,10
iter8706,47,22,42,33,29,5,21,34,2,14,28,35,37,25,39,16,48,9,44,27,1,26,52,10,18,11,17,3,51,4,23,41,12,31,6,43,15,38,50,24,13,36,0,19,45,8,53,46,32,7,40,20,49,30
iter8707,48,27,18,38,32,7,49,11,22,33,21,34,26,23,19,15,1,8,50,25,0,12,45,5,10,20,31,4,52,44,29,46,17,41,9,39,28,51,40,14,16,43,53,30,37,6,2,47,24,3,42,13,36,35
iter8708,46,27,30,41,14,5,49,25,15,16,23,34,29,17,42,22,52,7,50,32,1,26,48,9,11,18,10,2,51,3,37,40,21,45,8,24,36,35,44,12,13,20,53,39,33,4,0,43,28,6,38,19,47,31
iter8709,46,37,29,38,19,4,50,44,41,36,32,35,24,47,30,20,5,8,22,26,0,40,34,3,12,13,31,10,51,2,28,45,17,25,6,21,39,52,49,23,16,33,9,11,18,7,53,42,27,1,43,15,48,14
iter8710,44,30,28,38,22,5,49,36,1,34,23,27,26,39,47,17,13,8,51,31,0,35,42,4,10,14,7,3,52,45,9,40,15,29,2,32,21,50,24,20,33,41,53,11,16,12,48,46,25,6,37,19,43,18
iter8711,44,31,30,26,20,7,39,18,50,22,27,28,24,37,47,13,19,9,48,35,3,1,45,2,10,12,5,0,51,17,15,40,25,41,6,29,43,49,38,21,14,32,53,23,34,8,52,42,33,4,36,11,46,16
iter8712,42,30,36,33,13,3,46,40,28,26,20,29,17,14,37,12,4,6,47,22,0,49,51,8,11,19,27,2,48,1,16,41,18,34,5,44,24,50,31,25,15,43,52,35,38,9,53,39,23,7,32,21,45,10
iter8713,44,25,39,37,33,5,47,30,15,32,28,29,18,35,9,13,0,10,46,27,1,43,48,12,8,26,14,4,51,31,7,41,17,23,2,50,38,49,40,22,16,36,52,11,20,6,53,42,21,3,34,19,45,24
iter8714,45,31,33,36,18,3,41,7,16,19,23,24,28,32,42,13,43,4,51,26,0,49,47,1,12,21,29,14,50,34,15,48,17,25,5,37,44,52,27,20,9,40,53,38,22,8,2,39,30,11,35,10,46,6
iter8715,48,27,21,31,19,4,50,11,43,37,17,33,18,23,35,13,22,9,49,20,0,7,40,5,10,14,44,2,45,39,34,41,15,32,6,30,36,51,42,25,29,38,53,8,26,3,52,47,24,1,28,16,46,12
iter8716,43,32,21,23,22,6,49,33,47,34,24,36,18,30,40,12,15,7,50,25,0,8,42,2,11,13,45,9,51,1,26,37,16,39,3,38,20,48,27,29,10,41,52,19,31,5,53,46,28,4,35,17,44,14
iter8717,44,26,32,19,21,7,49,25,2,20,23,41,33,22,43,15,5,9,51,28,1,48,24,18,12,16,31,11,52,0,42,45,14,35,4,36,29,50,37,27,17,40,53,34,39,6,8,46,30,3,38,13,47,10
iter8718,47,35,39,36,23,4,51,10,12,18,25,38,30,15,21,20,14,13,45,27,0,8,19,9,11,7,29,2,48,3,28,46,24,41,5,16,49,50,34,26,33,42,53,37,22,6,52,40,31,1,32,17,43,44
iter8719,47,34,48,37,21,3,39,43,13,29,24,32,25,23,42,12,1,8,36,28,0,31,38,5,10,19,45,4,52,11,26,49,22,20,9,18,50,51,40,27,17,35,53,16,44,6,14,46,30,2,33,15,41,7
iter8720,48,24,29,35,13,3,49,30,36,28,23,31,21,40,38,18,2,6,44,27,0,47,14,16,9,10,26,8,50,4,19,39,22,41,1,43,33,51,20,12,42,34,52,11,37,7,53,45,25,5,32,17,46,15
iter8721,47,32,42,33,26,7,41,38,3,17,22,29,21,23,15,24,39,10,51,31,1,25,46,12,18,11,19,4,53,9,14,45,13,30,6,43,44,52,48,28,20,40,2,35,37,8,0,49,34,5,36,16,50,27
iter8722,49,27,34,40,13,7,41,14,9,36,23,33,35,22,28,18,6,4,48,26,0,12,24,1,16,11,39,5,51,20,47,42,19,37,8,43,10,50,25,21,31,32,52,46,44,3,53,45,30,2,38,15,29,17
iter8723,47,36,10,40,24,3,51,9,33,34,25,26,17,13,48,19,7,11,52,29,0,35,43,14,15,18,38,5,53,45,8,46,16,27,2,37,50,32,42,21,30,41,12,28,31,6,1,49,23,4,39,22,44,20
iter8724,41,30,39,35,12,9,42,33,23,21,19,26,24,28,27,20,5,6,50,18,0,32,47,7,13,11,8,3,51,1,29,43,15,31,4,44,48,49,34,16,36,38,52,22,17,10,53,40,25,2,37,14,45,46
iter8725,44,24,16,46,22,5,27,40,6,19,30,36,26,35,32,13,12,3,51,23,0,9,42,2,11,20,43,1,52,31,25,49,14,39,8,45,47,29,50,17,18,38,34,7,33,4,53,41,28,10,37,21,48,15
iter8726,41,22,37,43,20,7,49,27,18,13,28,30,15,39,25,11,48,5,44,21,0,17,29,19,9,10,40,2,50,1,31,36,23,34,6,32,42,51,16,33,12,38,52,35,26,4,53,47,24,3,45,14,46,8
iter8727,47,23,25,39,26,4,52,24,30,32,28,38,21,35,41,20,27,8,51,29,1,14,50,11,13,17,7,5,48,2,37,46,18,33,12,43,49,16,36,34,9,22,0,19,42,6,53,40,31,3,44,10,45,15
iter8728,47,36,19,40,25,5,49,14,11,34,26,30,37,17,20,15,3,7,52,29,1,23,51,18,12,27,10,9,53,43,32,42,22,24,6,41,33,50,48,21,38,44,0,31,35,4,2,46,28,8,39,16,45,13
iter8729,47,34,21,30,15,2,51,43,7,26,17,35,18,33,16,20,46,9,45,25,0,31,6,3,11,14,10,5,50,23,32,44,12,39,8,22,49,48,27,19,36,42,52,29,37,4,53,41,28,1,38,24,40,13
iter8730,48,22,38,41,17,5,39,32,13,24,20,40,26,33,21,16,34,9,49,25,0,36,30,2,8,14,45,7,51,3,11,46,15,29,12,43,35,31,23,19,10,44,52,37,28,6,53,47,27,1,42,18,50,4
iter8731,47,24,14,39,34,2,49,20,44,41,23,26,30,29,25,10,22,9,43,27,0,1,5,28,18,21,6,3,50,7,31,42,12,19,16,38,45,51,37,17,15,32,52,36,35,8,53,46,33,4,40,13,48,11
iter8732,44,29,21,40,20,9,52,37,11,34,27,28,16,41,12,13,26,5,48,25,1,15,51,2,10,19,32,17,53,35,23,43,18,31,7,46,49,50,30,22,8,38,0,33,39,3,4,45,24,6,42,14,47,36
iter8733,45,27,28,35,16,6,50,11,2,25,22,37,24,39,15,21,13,9,40,26,0,48,46,3,12,23,34,4,51,1,19,38,17,20,7,30,31,49,33,18,14,43,53,36,41,8,52,42,29,5,44,10,47,32
iter8734,44,20,32,35,14,5,51,18,3,27,28,36,29,23,34,21,19,8,48,26,1,46,25,4,10,13,2,11,52,0,15,43,12,17,7,31,45,49,47,16,24,39,50,38,41,6,53,40,30,9,37,22,42,33
iter8735,47,34,22,30,24,2,50,14,13,28,26,25,18,39,40,15,31,10,46,27,0,37,49,1,11,12,8,17,51,32,6,43,16,41,5,35,45,52,21,33,20,42,53,23,38,7,3,44,29,4,36,19,48,9
iter8736,46,34,37,43,23,7,50,13,48,28,32,22,24,41,19,11,1,8,39,27,0,18,25,6,10,14,2,12,52,36,9,44,17,26,4,38,47,45,40,20,33,35,51,30,31,5,53,42,21,3,29,16,49,15
iter8737,45,31,33,36,26,8,48,18,43,16,20,34,25,23,9,15,1,7,51,29,0,2,50,22,13,11,19,3,35,10,39,37,21,42,6,32,40,49,44,14,24,41,53,27,30,4,52,46,28,5,38,12,47,17
iter8738,47,17,41,29,14,9,40,12,35,21,24,28,18,26,38,20,34,8,50,23,2,27,43,5,10,19,11,0,52,1,7,46,13,33,6,31,48,37,42,16,22,44,51,36,39,3,53,45,25,4,30,15,49,32
iter8739,45,22,18,26,23,3,47,28,46,35,21,27,37,14,40,17,2,10,49,30,0,8,50,9,7,24,20,4,52,15,33,42,12,29,6,38,48,51,43,31,16,19,34,13,36,5,53,41,25,1,32,11,44,39
iter8740,47,25,35,38,29,3,49,17,10,37,26,30,27,22,41,18,20,6,51,31,0,11,43,4,9,12,14,1,52,2,21,42,13,32,7,48,36,50,45,19,40,28,33,16,39,8,53,46,24,5,34,15,44,23
iter8741,45,24,34,43,16,1,49,14,46,29,17,28,19,20,6,12,48,2,40,22,0,31,44,3,9,10,26,4,51,25,33,41,11,27,7,38,30,50,35,13,15,36,52,23,39,5,53,42,21,8,37,18,47,32
iter8742,46,31,41,37,22,6,50,40,19,36,32,38,29,30,13,20,44,9,51,35,0,18,8,2,10,28,26,3,52,12,33,47,17,16,7,43,15,49,23,14,21,42,53,25,34,5,1,45,27,4,39,24,48,11
iter8743,47,30,19,36,29,3,48,26,13,31,20,33,14,25,22,11,34,9,49,17,0,15,52,16,10,7,45,2,50,24,41,44,12,42,5,35,46,51,39,18,23,38,53,27,37,6,1,40,28,4,32,8,43,21
iter8744,48,34,47,46,35,3,51,27,49,29,23,32,25,16,36,18,21,6,52,33,0,5,45,10,8,13,9,15,37,1,22,41,12,20,7,50,42,39,40,30,19,28,38,17,26,4,53,43,24,2,31,14,44,11
iter8745,49,26,9,33,21,2,50,27,45,16,31,37,24,38,13,29,3,5,52,32,0,30,18,1,11,12,6,4,51,43,23,47,19,20,15,35,41,48,46,34,10,39,22,14,42,7,53,44,28,8,36,17,40,25
iter8746,49,35,20,37,12,6,52,14,51,36,21,28,30,25,41,17,18,10,38,24,0,8,50,4,13,11,16,39,48,45,33,44,15,26,2,27,43,46,40,23,31,29,53,7,34,5,1,42,22,3,32,9,47,19
iter8747,49,25,27,44,29,11,46,14,2,30,35,28,24,20,45,22,3,6,36,26,1,47,33,4,10,7,42,19,52,18,34,43,21,41,9,23,48,51,38,15,17,39,0,13,37,5,53,40,31,8,32,16,50,12
iter8748,49,21,33,30,14,3,50,29,44,28,18,26,22,32,42,17,23,5,43,24,0,45,51,1,8,9,38,10,52,7,16,36,12,35,4,39,37,47,34,19,15,40,46,25,27,6,53,48,20,2,31,13,41,11
iter8749,44,16,37,33,14,6,38,11,28,35,20,26,29,24,36,15,18,9,45,22,0,49,50,5,10,21,13,1,51,7,25,39,19,31,2,42,46,48,32,23,17,40,53,30,43,3,52,47,27,4,34,12,41,8
iter8750,47,32,11,42,12,4,38,29,25,37,23,34,26,35,20,24,5,14,49,28,0,19,41,8,13,17,22,3,50,6,10,43,18,27,2,46,48,51,39,15,33,44,52,21,31,7,53,40,30,1,36,16,45,9
iter8751,46,27,37,19,14,1,47,10,42,30,17,34,31,26,43,16,15,4,51,23,0,38,44,8,9,12,29,2,52,36,7,49,22,35,3,20,48,39,40,21,11,32,25,33,18,5,53,45,28,6,41,13,50,24
iter8752,49,27,28,38,24,3,46,39,43,13,29,25,23,22,47,20,33,11,45,21,0,18,4,5,16,15,8,1,48,14,17,44,19,26,7,40,42,52,34,31,9,32,51,35,37,6,53,41,30,2,36,12,50,10
iter8753,46,26,31,36,20,14,47,40,16,13,24,33,28,41,35,17,1,10,49,25,0,18,48,11,12,19,15,6,51,2,9,43,21,39,4,37,30,50,38,29,23,42,52,7,22,8,53,44,32,3,34,27,45,5
iter8754,47,27,33,36,34,14,45,23,48,22,19,28,29,35,42,21,2,8,50,25,4,32,38,9,13,11,20,1,49,10,7,40,18,17,0,30,46,52,31,16,12,41,51,24,39,6,53,43,26,3,37,15,44,5
iter8755,46,31,27,35,26,6,45,38,51,20,23,28,22,24,11,12,2,10,48,19,4,9,50,18,14,16,8,1,52,0,40,42,13,29,7,44,43,49,37,21,30,36,47,17,41,5,53,39,25,3,32,15,34,33
iter8756,49,33,34,43,24,6,38,14,7,31,20,27,22,48,26,19,4,5,32,29,0,23,45,2,10,17,16,21,52,15,11,37,13,36,8,9,41,50,42,35,25,44,12,30,39,3,53,46,28,1,40,18,51,47
iter8757,45,27,39,33,29,7,38,32,43,28,21,24,18,31,30,13,11,8,44,23,0,50,47,3,9,12,15,10,41,2,5,42,19,17,4,34,49,51,40,20,14,37,53,22,26,6,52,46,25,1,36,16,35,48
iter8758,42,24,25,30,22,2,47,17,48,16,19,26,18,41,35,12,44,7,33,23,0,31,43,3,10,20,8,1,50,11,14,46,15,38,6,32,37,51,29,21,9,40,52,28,39,5,53,45,27,4,34,13,49,36
iter8759,49,27,31,40,20,10,44,18,41,23,28,35,26,38,39,22,4,8,29,24,0,16,9,2,12,21,17,3,51,7,19,43,14,37,11,32,6,50,46,13,25,34,52,30,33,5,53,48,36,1,42,15,47,45
iter8760,47,32,33,45,22,5,51,38,19,26,28,39,24,16,31,15,43,7,52,29,0,30,17,2,9,34,3,12,50,10,13,44,27,42,8,35,48,49,23,20,11,37,53,18,36,6,1,41,25,4,40,21,46,14
